Store,Dept,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Size,IsHoliday,Month,Week,Year,Day,DayOfWeek,Weekly_Sales_Rolling4,Sales_vs_StoreMean,Type_B,Type_C
1,46,2012-10-19,16784.5,67.97,3.594,950.33,0.0,4.93,80.25,2312.85,223.4257233,6.573,151315,0,10,42,2012,19,4,17161.265,0.901116760905495,False,False
1,46,2012-10-26,17950.88,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,151315,0,10,43,2012,26,4,17455.665,0.9637367119070116,False,False
1,47,2010-02-05,70.0,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,151315,0,2,5,2010,5,4,,0.0037581204839813,False,False
1,47,2010-04-09,14.0,65.86,2.77,0.0,0.0,0.0,0.0,0.0,210.6228574,7.808,151315,0,4,14,2010,9,4,,0.0007516240967962,False,False
1,47,2010-10-22,60.0,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.838,151315,0,10,42,2010,22,4,,0.0032212461291268,False,False
1,47,2010-11-12,20.0,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.838,151315,0,11,45,2010,12,4,41.0,0.0010737487097089,False,False
1,47,2010-12-24,89.0,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.838,151315,0,12,51,2010,24,4,45.75,0.0047781817582048,False,False
1,47,2011-03-11,0.0,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.1110564,7.742,151315,0,3,10,2011,11,4,42.25,0.0,False,False
1,47,2011-08-05,198.0,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.962,151315,0,8,31,2011,5,4,76.75,0.0106301122261186,False,False
1,47,2011-08-12,0.0,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.962,151315,0,8,32,2011,12,4,71.75,0.0,False,False
1,47,2011-08-19,0.0,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.962,151315,0,8,33,2011,19,4,49.5,0.0,False,False
1,47,2012-06-08,178.0,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,151315,0,6,23,2012,8,4,94.0,0.0095563635164096,False,False
1,47,2012-07-27,25.0,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,151315,0,7,30,2012,27,4,50.75,0.0013421858871361,False,False
1,47,2012-08-10,68.0,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,151315,0,8,32,2012,10,4,67.75,0.0036507456130104,False,False
1,47,2012-09-28,224.0,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,151315,0,9,39,2012,28,4,123.75,0.0120259855487402,False,False
1,48,2010-02-05,814.0,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,151315,0,2,5,2010,5,4,,0.0437015724851543,False,False
1,48,2010-02-12,247.0,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,151315,1,2,6,2010,12,4,,0.0132607965649055,False,False
1,48,2010-02-19,354.0,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,151315,0,2,7,2010,19,4,,0.0190053521618484,False,False
1,48,2010-02-26,357.0,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,151315,0,2,8,2010,26,4,443.0,0.0191664144683047,False,False
1,48,2010-03-05,771.0,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,151315,0,3,9,2010,5,4,432.25,0.04139301275928,False,False
1,48,2010-03-12,608.0,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,151315,0,3,10,2010,12,4,522.5,0.0326419607751521,False,False
1,48,2010-03-19,467.0,54.58,2.72,0.0,0.0,0.0,0.0,0.0,211.215635,8.106,151315,0,3,11,2010,19,4,550.75,0.025072032371704,False,False
1,48,2010-03-26,374.0,51.45,2.732,0.0,0.0,0.0,0.0,0.0,211.0180424,8.106,151315,0,3,12,2010,26,4,555.0,0.0200791008715573,False,False
1,48,2010-04-02,247.0,62.27,2.719,0.0,0.0,0.0,0.0,0.0,210.8204499,7.808,151315,0,4,13,2010,2,4,424.0,0.0132607965649055,False,False
1,48,2010-04-09,761.0,65.86,2.77,0.0,0.0,0.0,0.0,0.0,210.6228574,7.808,151315,0,4,14,2010,9,4,462.25,0.0408561384044256,False,False
1,48,2010-04-16,514.0,66.32,2.808,0.0,0.0,0.0,0.0,0.0,210.4887,7.808,151315,0,4,15,2010,16,4,474.0,0.02759534183952,False,False
1,48,2010-04-23,671.0,64.84,2.795,0.0,0.0,0.0,0.0,0.0,210.4391228,7.808,151315,0,4,16,2010,23,4,548.25,0.0360242692107353,False,False
1,48,2010-04-30,227.0,67.41,2.78,0.0,0.0,0.0,0.0,0.0,210.3895456,7.808,151315,0,4,17,2010,30,4,543.25,0.0121870478551966,False,False
1,48,2010-05-07,274.0,72.55,2.835,0.0,0.0,0.0,0.0,0.0,210.3399684,7.808,151315,0,5,18,2010,7,4,421.5,0.0147103573230126,False,False
1,48,2010-05-14,424.0,74.78,2.854,0.0,0.0,0.0,0.0,0.0,210.3374261,7.808,151315,0,5,19,2010,14,4,399.0,0.0227634726458297,False,False
1,48,2010-06-11,641.0,80.43,2.668,0.0,0.0,0.0,0.0,0.0,211.4560951,7.808,151315,0,6,23,2010,11,4,391.5,0.0344136461461719,False,False
1,48,2010-07-02,157.0,80.91,2.669,0.0,0.0,0.0,0.0,0.0,211.2235333,7.787,151315,0,7,26,2010,2,4,374.0,0.0084289273712152,False,False
1,48,2010-07-09,594.0,80.48,2.642,0.0,0.0,0.0,0.0,0.0,211.108414,7.787,151315,0,7,27,2010,9,4,454.0,0.0318903366783558,False,False
1,48,2010-07-23,117.0,83.36,2.608,0.0,0.0,0.0,0.0,0.0,211.2351443,7.787,151315,0,7,29,2010,23,4,377.25,0.0062814299517973,False,False
1,48,2010-07-30,287.0,81.84,2.64,0.0,0.0,0.0,0.0,0.0,211.3699032,7.787,151315,0,7,30,2010,30,4,288.75,0.0154082939843234,False,False
1,48,2010-08-13,187.0,87.0,2.692,0.0,0.0,0.0,0.0,0.0,211.6394211,7.787,151315,0,8,32,2010,13,4,296.25,0.0100395504357786,False,False
1,48,2010-08-20,283.0,86.65,2.664,0.0,0.0,0.0,0.0,0.0,211.6033633,7.787,151315,0,8,33,2010,20,4,218.5,0.0151935442423816,False,False
1,48,2010-09-03,227.0,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.5312479,7.787,151315,0,9,35,2010,3,4,246.0,0.0121870478551966,False,False
1,48,2010-09-10,434.0,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.4951902,7.787,151315,1,9,36,2010,10,4,282.75,0.0233003470006842,False,False
1,48,2010-09-17,127.0,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787,151315,0,9,37,2010,17,4,267.75,0.0068183043066518,False,False
1,48,2010-09-24,267.0,80.94,2.624,0.0,0.0,0.0,0.0,0.0,211.5972246,7.787,151315,0,9,38,2010,24,4,263.75,0.0143345452746145,False,False
1,48,2010-10-01,666.0,71.89,2.603,0.0,0.0,0.0,0.0,0.0,211.6719895,7.838,151315,0,10,39,2010,1,4,373.5,0.035755832033308,False,False
1,48,2010-10-08,561.0,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.838,151315,0,10,40,2010,8,4,405.25,0.030118651307336,False,False
1,48,2010-10-15,760.0,67.18,2.72,0.0,0.0,0.0,0.0,0.0,211.8137436,7.838,151315,0,10,41,2010,15,4,563.5,0.0408024509689401,False,False
1,48,2010-10-22,564.0,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.838,151315,0,10,42,2010,22,4,637.75,0.0302797136137924,False,False
1,48,2010-10-29,594.0,69.64,2.716,0.0,0.0,0.0,0.0,0.0,211.9088438,7.838,151315,0,10,43,2010,29,4,619.75,0.0318903366783558,False,False
1,48,2010-11-05,861.0,58.74,2.689,0.0,0.0,0.0,0.0,0.0,211.9563939,7.838,151315,0,11,44,2010,5,4,694.75,0.0462248819529703,False,False
1,48,2010-11-12,566.0,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.838,151315,0,11,45,2010,12,4,646.25,0.0303870884847633,False,False
1,48,2010-11-19,2083.0,51.41,2.771,0.0,0.0,0.0,0.0,0.0,211.8896737,7.838,151315,0,11,46,2010,19,4,1026.0,0.1118309281161873,False,False
1,48,2010-11-26,1137.0,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.7484333,7.838,151315,1,11,47,2010,26,4,1161.75,0.0610426141469539,False,False
1,48,2010-12-03,675.0,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.607193,7.838,151315,0,12,48,2010,3,4,1115.25,0.0362390189526771,False,False
1,48,2010-12-10,2020.0,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.838,151315,0,12,49,2010,10,4,1478.75,0.1084486196806041,False,False
1,48,2010-12-17,2098.0,49.84,2.869,0.0,0.0,0.0,0.0,0.0,211.4053124,7.838,151315,0,12,50,2010,17,4,1482.5,0.112636239648469,False,False
1,48,2010-12-24,2883.0,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.838,151315,0,12,51,2010,24,4,1919.0,0.1547808765045454,False,False
1,48,2010-12-31,434.0,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.838,151315,1,12,52,2010,31,4,1858.75,0.0233003470006842,False,False
1,48,2011-01-07,117.0,48.27,2.976,0.0,0.0,0.0,0.0,0.0,211.4047419,7.742,151315,0,1,1,2011,7,4,1383.0,0.0062814299517973,False,False
1,48,2011-01-14,396.0,35.4,2.983,0.0,0.0,0.0,0.0,0.0,211.4574109,7.742,151315,0,1,2,2011,14,4,957.5,0.0212602244522372,False,False
1,48,2011-01-21,217.0,44.04,3.016,0.0,0.0,0.0,0.0,0.0,211.8272343,7.742,151315,0,1,3,2011,21,4,291.0,0.0116501735003421,False,False
1,48,2011-01-28,267.0,43.83,3.01,0.0,0.0,0.0,0.0,0.0,212.1970577,7.742,151315,0,1,4,2011,28,4,249.25,0.0143345452746145,False,False
1,48,2011-02-04,217.0,42.27,2.989,0.0,0.0,0.0,0.0,0.0,212.5668812,7.742,151315,0,2,5,2011,4,4,274.25,0.0116501735003421,False,False
1,48,2011-02-11,471.0,36.39,3.022,0.0,0.0,0.0,0.0,0.0,212.9367046,7.742,151315,1,2,6,2011,11,4,293.0,0.0252867821136458,False,False
1,48,2011-02-18,1996.0,57.36,3.045,0.0,0.0,0.0,0.0,0.0,213.2478853,7.742,151315,0,2,7,2011,18,4,737.75,0.1071601212289533,False,False
1,48,2011-02-25,1131.0,62.9,3.065,0.0,0.0,0.0,0.0,0.0,213.535609,7.742,151315,0,2,8,2011,25,4,953.75,0.0607204895340412,False,False
1,48,2011-03-04,159.0,59.58,3.288,0.0,0.0,0.0,0.0,0.0,213.8233327,7.742,151315,0,3,9,2011,4,4,939.25,0.0085363022421861,False,False
1,48,2011-03-11,696.0,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.1110564,7.742,151315,0,3,10,2011,11,4,995.5,0.0373664550978715,False,False
1,48,2011-03-18,780.0,62.76,3.488,0.0,0.0,0.0,0.0,0.0,214.3627114,7.742,151315,0,3,11,2011,18,4,691.5,0.0418761996786491,False,False
1,48,2011-03-25,334.0,69.97,3.473,0.0,0.0,0.0,0.0,0.0,214.5999389,7.742,151315,0,3,12,2011,25,4,492.25,0.0179316034521394,False,False
1,48,2011-04-01,454.0,59.17,3.524,0.0,0.0,0.0,0.0,0.0,214.8371664,7.682,151315,0,4,13,2011,1,4,566.0,0.0243740957103932,False,False
1,48,2011-04-08,117.0,67.84,3.622,0.0,0.0,0.0,0.0,0.0,215.0743939,7.682,151315,0,4,14,2011,8,4,421.25,0.0062814299517973,False,False
1,48,2011-04-15,627.0,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.2918561,7.682,151315,0,4,15,2011,15,4,383.0,0.0336620220493756,False,False
1,48,2011-04-22,730.0,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.4599053,7.682,151315,0,4,16,2011,22,4,482.0,0.0391918279043767,False,False
1,48,2011-05-06,701.0,64.61,3.906,0.0,0.0,0.0,0.0,0.0,215.7960035,7.682,151315,0,5,18,2011,6,4,543.75,0.0376348922752987,False,False
1,48,2011-05-13,351.0,75.64,3.899,0.0,0.0,0.0,0.0,0.0,215.9640526,7.682,151315,0,5,19,2011,13,4,602.25,0.0188442898553921,False,False
1,48,2011-05-20,865.0,67.63,3.907,0.0,0.0,0.0,0.0,0.0,215.7339202,7.682,151315,0,5,20,2011,20,4,661.75,0.0464396316949121,False,False
1,48,2011-05-27,491.0,77.72,3.786,0.0,0.0,0.0,0.0,0.0,215.5037878,7.682,151315,0,5,21,2011,27,4,602.0,0.0263605308233547,False,False
1,48,2011-06-03,566.0,83.0,3.699,0.0,0.0,0.0,0.0,0.0,215.2736553,7.682,151315,0,6,22,2011,3,4,568.25,0.0303870884847633,False,False
1,48,2011-06-17,267.0,86.41,3.637,0.0,0.0,0.0,0.0,0.0,214.9980596,7.682,151315,0,6,24,2011,17,4,547.25,0.0143345452746145,False,False
1,48,2011-08-05,524.0,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.962,151315,0,8,31,2011,5,4,462.0,0.0281322161943745,False,False
1,48,2011-08-12,519.0,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.962,151315,0,8,32,2011,12,4,469.0,0.0278637790169472,False,False
1,48,2011-08-19,490.0,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.962,151315,0,8,33,2011,19,4,450.0,0.0263068433878693,False,False
1,48,2011-08-26,913.0,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.962,151315,0,8,34,2011,26,4,611.5,0.0490166285982136,False,False
1,48,2011-09-02,117.0,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.962,151315,0,9,35,2011,2,4,509.75,0.0062814299517973,False,False
1,48,2011-09-09,786.0,76.0,3.546,0.0,0.0,0.0,0.0,0.0,215.861056,7.962,151315,1,9,36,2011,9,4,576.5,0.0421983242915618,False,False
1,48,2011-09-16,988.0,79.94,3.526,0.0,0.0,0.0,0.0,0.0,216.0410526,7.962,151315,0,9,37,2011,16,4,701.0,0.0530431862596222,False,False
1,48,2011-09-23,762.0,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.962,151315,0,9,38,2011,23,4,663.25,0.040909825839911,False,False
1,48,2011-09-30,256.0,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.7105965,7.962,151315,0,9,39,2011,30,4,698.0,0.0137439834842745,False,False
1,48,2011-10-07,832.0,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.0453684,7.866,151315,0,10,40,2011,7,4,709.5,0.0446679463238923,False,False
1,48,2011-10-14,771.0,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.3552733,7.866,151315,0,10,41,2011,14,4,655.25,0.04139301275928,False,False
1,48,2011-10-21,494.0,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.5159762,7.866,151315,0,10,42,2011,21,4,588.25,0.0265215931298111,False,False
1,48,2011-10-28,1559.0,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.6766791,7.866,151315,0,10,43,2011,28,4,914.0,0.0836987119218127,False,False
1,48,2011-11-04,1188.0,54.98,3.332,0.0,0.0,0.0,0.0,0.0,217.837382,7.866,151315,0,11,44,2011,4,4,1003.0,0.0637806733567117,False,False
1,48,2011-11-11,2443.0,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,151315,0,11,45,2011,11,4,1421.0,0.1311584048909484,False,False
1,48,2011-11-18,953.0,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,151315,0,11,46,2011,18,4,1535.75,0.0511641260176315,False,False
1,48,2011-11-25,3033.0,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,151315,1,11,47,2011,25,4,1904.25,0.1628339918273625,False,False
1,48,2011-12-02,3306.0,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,151315,0,12,48,2011,2,4,2433.75,0.1774906617148897,False,False
1,48,2011-12-09,1951.0,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,151315,0,12,49,2011,9,4,2310.75,0.1047441866321082,False,False
1,48,2011-12-16,2672.0,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,151315,0,12,50,2011,16,4,2740.5,0.1434528276171159,False,False
1,48,2011-12-23,6445.0,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,151315,0,12,51,2011,23,4,3593.5,0.3460155217037097,False,False
1,48,2011-12-30,1744.0,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,151315,1,12,52,2011,30,4,3203.0,0.0936308874866205,False,False
1,48,2012-01-06,1291.0,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,151315,0,1,1,2012,6,4,3038.0,0.0693104792117128,False,False
1,48,2012-01-20,456.0,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,151315,0,1,3,2012,20,4,2484.0,0.0244814705813641,False,False
1,48,2012-01-27,1008.0,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,151315,0,1,4,2012,27,4,1124.75,0.0541169349693311,False,False
1,48,2012-02-03,137.0,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,151315,0,2,5,2012,3,4,723.0,0.0073551786615063,False,False
1,48,2012-02-10,881.0,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,151315,1,2,6,2012,10,4,620.5,0.0472986306626793,False,False
1,48,2012-02-17,1047.0,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,151315,0,2,7,2012,17,4,768.25,0.0562107449532636,False,False
1,48,2012-02-24,2305.0,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,151315,0,2,8,2012,24,4,1092.5,0.1237495387939566,False,False
1,48,2012-03-02,2166.0,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,151315,0,3,9,2012,2,4,1599.75,0.1162869852614794,False,False
1,48,2012-03-09,1573.0,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,151315,0,3,10,2012,9,4,1772.75,0.084450336018609,False,False
1,48,2012-03-16,1674.0,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,151315,0,3,11,2012,16,4,1929.5,0.0898727670026392,False,False
1,48,2012-03-30,1651.0,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,151315,0,3,13,2012,30,4,1766.0,0.0886379559864739,False,False
1,48,2012-04-06,1593.0,70.43,3.891,10121.97,0.0,77.98,3750.59,4510.72,221.4356112,7.143,151315,0,4,14,2012,6,4,1622.75,0.085524084728318,False,False
1,48,2012-04-13,249.0,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,151315,0,4,15,2012,13,4,1291.75,0.0133681714358764,False,False
1,48,2012-04-20,505.0,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,151315,0,4,16,2012,20,4,999.5,0.027112154920151,False,False
1,48,2012-04-27,404.0,67.23,3.814,3221.25,0.0,35.49,577.14,6222.25,221.6179368,7.143,151315,0,4,17,2012,27,4,687.75,0.0216897239361208,False,False
1,48,2012-05-04,1193.0,75.55,3.749,21290.13,0.0,69.89,4977.35,3261.04,221.6718,7.143,151315,0,5,18,2012,4,4,587.75,0.0640491105341389,False,False
1,48,2012-05-11,761.0,73.77,3.688,8351.4,0.0,10.52,2443.14,3127.88,221.7256632,7.143,151315,0,5,19,2012,11,4,715.75,0.0408561384044256,False,False
1,48,2012-05-18,1301.0,70.33,3.63,6154.14,0.0,45.11,1675.49,5508.18,221.742674,7.143,151315,0,5,20,2012,18,4,914.75,0.0698473535665673,False,False
1,48,2012-05-25,1501.0,77.22,3.561,4039.39,0.0,745.19,1429.96,3631.13,221.744944,7.143,151315,0,5,21,2012,25,4,1189.0,0.0805848406636568,False,False
1,48,2012-06-01,297.0,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,151315,0,6,22,2012,1,4,965.0,0.0159451683391779,False,False
1,48,2012-06-08,1141.0,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,151315,0,6,23,2012,8,4,1060.0,0.0612573638888956,False,False
1,48,2012-06-15,587.0,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,151315,0,6,24,2012,15,4,881.5,0.0315145246299577,False,False
1,48,2012-06-22,653.0,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,151315,0,6,25,2012,22,4,669.5,0.0350578953719972,False,False
1,48,2012-06-29,499.0,84.88,3.286,3965.73,161.6,0.0,435.99,4212.97,221.8434,7.143,151315,0,6,26,2012,29,4,720.0,0.0267900303072383,False,False
1,48,2012-07-06,359.99,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,151315,0,7,27,2012,6,4,524.7475,0.0193269399004062,False,False
1,48,2012-07-13,247.0,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,151315,0,7,28,2012,13,4,439.7475,0.0132607965649055,False,False
1,48,2012-07-20,504.0,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,151315,0,7,29,2012,20,4,402.4975,0.0270584674846655,False,False
1,48,2012-07-27,367.0,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,151315,0,7,30,2012,27,4,369.4975,0.0197032888231592,False,False
1,48,2012-08-03,568.0,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,151315,0,8,31,2012,3,4,421.5,0.0304944633557342,False,False
1,48,2012-08-10,796.0,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,151315,0,8,32,2012,10,4,558.75,0.0427351986464162,False,False
1,48,2012-08-17,466.0,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,151315,0,8,33,2012,17,4,549.25,0.0250183449362185,False,False
1,48,2012-08-31,1531.0,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,151315,0,8,35,2012,31,4,840.25,0.0821954637282202,False,False
1,48,2012-09-07,1558.0,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,151315,1,9,36,2012,7,4,1087.75,0.0836450244863273,False,False
1,48,2012-09-14,724.0,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,151315,0,9,37,2012,14,4,1069.75,0.038869703291464,False,False
1,48,2012-09-21,1101.0,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,151315,0,9,38,2012,21,4,1228.5,0.0591098664694777,False,False
1,48,2012-09-28,2672.0,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,151315,0,9,39,2012,28,4,1513.75,0.1434528276171159,False,False
1,48,2012-10-05,1361.0,68.55,3.617,8077.89,0.0,18.22,3617.43,3626.14,223.1814772,6.573,151315,0,10,40,2012,5,4,1464.5,0.0730685996956941,False,False
1,48,2012-10-12,2657.0,62.99,3.601,2086.18,0.0,8.11,602.36,5926.45,223.3812965,6.573,151315,0,10,41,2012,12,4,1947.75,0.1426475160848342,False,False
1,48,2012-10-19,784.0,67.97,3.594,950.33,0.0,4.93,80.25,2312.85,223.4257233,6.573,151315,0,10,42,2012,19,4,1868.5,0.0420909494205909,False,False
1,48,2012-10-26,3341.0,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,151315,0,10,43,2012,26,4,2035.75,0.1793697219568804,False,False
1,49,2010-02-05,11501.46,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,151315,0,2,5,2010,5,4,,0.617483891738456,False,False
1,49,2010-02-12,16139.05,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,151315,1,2,6,2010,12,4,,0.8664642056714128,False,False
1,49,2010-02-19,16736.17,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,151315,0,2,7,2010,19,4,,0.8985220471484833,False,False
1,49,2010-02-26,16245.13,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,151315,0,2,8,2010,26,4,15155.4525,0.8721593688277092,False,False
1,49,2010-03-05,16445.28,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,151315,0,3,9,2010,5,4,16391.4075,0.8829049090401214,False,False
1,49,2010-03-12,13267.5,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,151315,0,3,10,2010,12,4,15673.52,0.7122980503031758,False,False
1,49,2010-03-19,11201.0,54.58,2.72,0.0,0.0,0.0,0.0,0.0,211.215635,8.106,151315,0,3,11,2010,19,4,14289.7275,0.6013529648724985,False,False
1,49,2010-03-26,11310.4,51.45,2.732,0.0,0.0,0.0,0.0,0.0,211.0180424,8.106,151315,0,3,12,2010,26,4,13056.045,0.6072263703146064,False,False
1,49,2010-04-02,12755.33,62.27,2.719,0.0,0.0,0.0,0.0,0.0,210.8204499,7.808,151315,0,4,13,2010,2,4,12133.5575,0.6848009564705941,False,False
1,49,2010-04-09,9267.4,65.86,2.77,0.0,0.0,0.0,0.0,0.0,210.6228574,7.808,151315,0,4,14,2010,9,4,11133.5325,0.4975429396178369,False,False
1,49,2010-04-16,9964.15,66.32,2.808,0.0,0.0,0.0,0.0,0.0,210.4887,7.808,151315,0,4,15,2010,16,4,10824.32,0.5349496602923226,False,False
1,49,2010-04-23,12738.26,64.84,2.795,0.0,0.0,0.0,0.0,0.0,210.4391228,7.808,151315,0,4,16,2010,23,4,11181.285,0.6838845119468576,False,False
1,49,2010-04-30,9093.27,67.41,2.78,0.0,0.0,0.0,0.0,0.0,210.3895456,7.808,151315,0,4,17,2010,30,4,10265.77,0.488194346476756,False,False
1,49,2010-05-07,14878.8,72.55,2.835,0.0,0.0,0.0,0.0,0.0,210.3399684,7.808,151315,0,5,18,2010,7,4,11668.62,0.7988046151008775,False,False
1,49,2010-05-14,12803.67,74.78,2.854,0.0,0.0,0.0,0.0,0.0,210.3374261,7.808,151315,0,5,19,2010,14,4,12378.5,0.6873962071019607,False,False
1,49,2010-05-21,10502.54,76.44,2.826,0.0,0.0,0.0,0.0,0.0,210.6170934,7.808,151315,0,5,20,2010,21,4,11819.57,0.5638544386833327,False,False
1,49,2010-05-28,11711.59,80.44,2.759,0.0,0.0,0.0,0.0,0.0,210.8967606,7.808,151315,0,5,21,2010,28,4,12474.15,0.6287652325570131,False,False
1,49,2010-06-04,7291.66,80.69,2.705,0.0,0.0,0.0,0.0,0.0,211.1764278,7.808,151315,0,6,22,2010,4,4,10577.365000000002,0.3914705258318187,False,False
1,49,2010-06-11,11594.04,80.43,2.668,0.0,0.0,0.0,0.0,0.0,211.4560951,7.808,151315,0,6,23,2010,11,4,10274.9575,0.6224542745156988,False,False
